cluster_uuid,center_lat,center_lon,singular,plural,combined_dict,is_dump,combined_string
6402ca52-4ba0-4101-8ad1-f5fb1d24d8e8,50.83708832999999,0.4743466700000001,3,0,{'food.crisp_large': 3},False,food.crisp_large 3
640965d6-50bc-420c-b129-2704f7cfbc58,52.2346305847168,-3.3805575370788574,1,1,"{'smoking.butts': 1, 'coffee.coffeeCups': 1}",True,"smoking.butts 1, coffee.coffeeCups 1"
6411d1a8-b40e-4e93-afdf-d93fe25b17b0,52.482920707070704,4.677642424242425,11,0,"{'softdrinks.energy_can': 3, 'brands.redbull': 2, 'softdrinks.tinCan': 1, 'other.balloons': 3, 'sanitary.gloves': 1, 'smoking.cigaretteBox': 1, 'softdrinks.waterBottle': 2}",True,"softdrinks.energy_can 3, brands.redbull 2, softdrinks.tinCan 1, other.balloons 3, sanitary.gloves 1, smoking.cigaretteBox 1, softdrinks.waterBottle 2"
64190a92-6ebf-4020-950b-3086384659d3,48.39249038696289,16.20149040222168,9,0,{'smoking.butts': 9},True,smoking.butts 9
641de49e-39bd-463e-9ddf-8444d3b2f363,52.70204053606306,-2.705706936972482,10,2,"{'softdrinks.fizzyDrinkBottle': 1, 'brands.drpepper': 1, 'softdrinks.waterBottle': 3, 'softdrinks.milk_bottle': 2, 'smoking.butts': 1, 'food.crisp_small': 1, 'other.plastic': 1, 'sanitary.sanitaryOther': 1, 'coffee.coffeeLids': 1, 'brands.mcdonalds': 1, 'food.sweetWrappers': 1, 'brands.nestle': 1}",True,"softdrinks.fizzyDrinkBottle 1, brands.drpepper 1, softdrinks.waterBottle 3, softdrinks.milk_bottle 2, smoking.butts 1, food.crisp_small 1, other.plastic 1, sanitary.sanitaryOther 1, coffee.coffeeLids 1, brands.mcdonalds 1, food.sweetWrappers 1, brands.nestle 1"
641f71e2-e8d4-41f2-8908-7298448a72ec,50.72796027777782,-1.7355411111111088,9,1,"{'food.foodOther': 2, 'other.plastic': 7, 'softdrinks.plastic_cups': 1, 'brands.mcdonalds': 1}",True,"food.foodOther 2, other.plastic 7, softdrinks.plastic_cups 1, brands.mcdonalds 1"
642085e3-bcfb-4943-95e2-ff653f0571d8,52.487386111111114,4.733586111111111,1,0,{'smoking.cigaretteBox': 1},False,smoking.cigaretteBox 1
6426b98a-4b8f-476f-988a-6152dbbb3a31,52.757885539624034,-3.22536322727356,1,1,"{'sanitary.nappies': 1, 'other.election_posters': 1}",True,"sanitary.nappies 1, other.election_posters 1"
642b04be-4eb4-4add-92dd-c18302135659,38.942607277777775,-77.02589525,1,0,{'softdrinks.waterBottle': 1},False,softdrinks.waterBottle 1
64369ff1-188a-47c7-8016-a7503c40ccc0,52.53953043619792,-3.0222223599751787,7,0,"{'softdrinks.fizzyDrinkBottle': 1, 'brands.lucozade': 1, 'food.crisp_small': 4, 'softdrinks.tinCan': 2, 'brands.coke': 2}",True,"softdrinks.fizzyDrinkBottle 1, brands.lucozade 1, food.crisp_small 4, softdrinks.tinCan 2, brands.coke 2"
643efaba-48fa-414f-9635-0b9fa2ac3afd,43.79622000000001,-79.17806167,0,1,{'coffee.coffeeCups': 1},True,coffee.coffeeCups 1
644e8775-a2d3-42b4-925a-67984ddf6ba6,52.50009592592593,4.753099629629627,15,0,"{'softdrinks.energy_can': 1, 'softdrinks.tinCan': 2, 'alcohol.beerCan': 5, 'brands.heineken': 3, 'other.plastic': 2, 'softdrinks.waterBottle': 5}",True,"softdrinks.energy_can 1, softdrinks.tinCan 2, alcohol.beerCan 5, brands.heineken 3, other.plastic 2, softdrinks.waterBottle 5"
6450ca8e-b67f-4e48-8d3b-5381c872a98d,-30.111394305555553,153.19831333333332,4,0,"{'alcohol.bottleTops': 1, 'brands.corona': 1, 'smoking.butts': 2, 'other.paper': 1}",False,"alcohol.bottleTops 1, brands.corona 1, smoking.butts 2, other.paper 1"
645aaef4-5f9c-424d-9325-1116a218bb4f,-41.92872308240741,147.49417728787037,3,0,"{'food.paperFoodPackaging': 1, 'coffee.coffeeOther': 1, 'alcohol.spiritBottle': 1}",False,"food.paperFoodPackaging 1, coffee.coffeeOther 1, alcohol.spiritBottle 1"
645d1f44-03b9-4134-a2bb-0f2c3ab19a73,52.514689763387054,-3.3190835714340214,6,1,"{'brands.mcdonalds': 5, 'food.crisp_small': 1, 'sanitary.wetwipes': 1, 'other.paper': 1, 'food.paperFoodPackaging': 1, 'softdrinks.straws': 1, 'softdrinks.plastic_cup_tops': 1, 'softdrinks.paper_cups': 1}",True,"brands.mcdonalds 5, food.crisp_small 1, sanitary.wetwipes 1, other.paper 1, food.paperFoodPackaging 1, softdrinks.straws 1, softdrinks.plastic_cup_tops 1, softdrinks.paper_cups 1"
645e671c-9d5c-460f-9e73-fac9f100b807,52.0058986,-3.2577007,12,0,{'alcohol.beerCan': 12},True,alcohol.beerCan 12
64607ca2-7b81-4a36-b075-f27c2571dbfa,52.39012777777778,4.825061111111111,2,0,{'softdrinks.tinCan': 2},False,softdrinks.tinCan 2
64651567-aa99-4659-a1b5-811b76b8fd84,52.41394444444433,4.915467592592567,3,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 1, 'sanitary.facemask': 1}",False,"softdrinks.energy_can 2, brands.redbull 1, sanitary.facemask 1"
64652dc5-6b68-4401-b5d5-a5d3b7cde31e,52.3718537037037,4.896197685185186,6,0,{'smoking.butts': 6},False,smoking.butts 6
646a5d43-136a-4258-b6fc-fcce0184ba1c,52.78835634166667,-3.285929959583333,1,1,"{'sanitary.sanitaryOther': 1, 'softdrinks.plastic_cups': 1}",True,"sanitary.sanitaryOther 1, softdrinks.plastic_cups 1"
64725d77-13c1-4b7c-9719-9f8714583458,-30.107821388888887,153.20087305555555,5,0,{'smoking.butts': 5},False,smoking.butts 5
6476ac2a-c278-411d-a149-fd1ebe43ba2e,-33.75249523809524,150.70320952380953,15,16,"{'other.plastic': 4, 'other.dump': 11, 'alcohol.alcoholOther': 2, 'other.other': 1, 'softdrinks.fizzyDrinkBottle': 1, 'brands.coke': 2, 'smoking.butts': 4, 'food.plasticFoodPackaging': 1, 'coffee.coffeeCups': 1, 'softdrinks.plastic_cups': 2, 'softdrinks.juice_bottles': 1, 'alcohol.beerCan': 1, 'other.metal': 1, 'coastal.macroplastics': 1, 'brands.mcdonalds': 1}",True,"other.plastic 4, other.dump 11, alcohol.alcoholOther 2, other.other 1, softdrinks.fizzyDrinkBottle 1, brands.coke 2, smoking.butts 4, food.plasticFoodPackaging 1, coffee.coffeeCups 1, softdrinks.plastic_cups 2, softdrinks.juice_bottles 1, alcohol.beerCan 1, other.metal 1, coastal.macroplastics 1, brands.mcdonalds 1"
6483fc60-f15f-4b9b-9e39-0eb3de472d99,52.49955,4.755371666666667,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
64884ffa-98b7-43d2-a492-45e7e8db3099,52.64122225833334,-2.921337086111111,1,0,{'other.elec_small': 1},False,other.elec_small 1
648d07de-cb45-4033-b21d-ba5b4f99e03a,52.541163299999994,-3.0897838,1,1,"{'coffee.coffeeCups': 1, 'food.plasticFoodPackaging': 1}",True,"coffee.coffeeCups 1, food.plasticFoodPackaging 1"
648e9761-be9d-4c9d-b31f-71f40f5f09a8,53.168284694444466,-6.147385777777778,0,1,{'coffee.coffeeCups': 1},True,coffee.coffeeCups 1
649238f1-2149-425e-8eeb-a3190bf9a30f,-30.114357866666666,153.19335541666666,5,0,"{'other.plastic': 2, 'other.paper': 1, 'coastal.styro_small': 1, 'other.random_litter': 1}",False,"other.plastic 2, other.paper 1, coastal.styro_small 1, other.random_litter 1"
6497bbe7-2b61-49b8-b42d-7fb5d6567b74,52.5112533569336,-3.3130880594253536,1,1,"{'food.sweetWrappers': 1, 'food.paperFoodPackaging': 1, 'brands.mcdonalds': 1}",True,"food.sweetWrappers 1, food.paperFoodPackaging 1, brands.mcdonalds 1"
649afb5c-0e02-419a-8d64-8d56a7c14658,52.51306533813477,-3.3079142570495605,2,0,"{'smoking.butts': 1, 'alcohol.beerCan': 1, 'brands.stella': 1}",False,"smoking.butts 1, alcohol.beerCan 1, brands.stella 1"
64a6c455-d42a-4dc8-9784-3f839fc6abd3,52.421415277777776,4.8253319444444465,2,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2}",False,"softdrinks.energy_can 2, brands.redbull 2"
64ab32a8-c496-43af-bef7-d1ddd2038c97,55.136109999999995,-8.1109059,1,0,{'alcohol.wineBottle': 1},False,alcohol.wineBottle 1
64bf20e3-3ecc-453c-b840-e6899a5a060d,52.1472969,-3.4158550997222217,1,0,{'smoking.butts': 1},False,smoking.butts 1
64c7839d-521b-4f5e-9ac6-86b97b2d7973,-33.75253777777778,150.704385,7,8,"{'food.plasticFoodPackaging': 2, 'alcohol.beerCan': 2, 'other.dump': 8, 'alcohol.beerBottle': 1, 'smoking.butts': 2}",True,"food.plasticFoodPackaging 2, alcohol.beerCan 2, other.dump 8, alcohol.beerBottle 1, smoking.butts 2"
64c7a776-6b16-43e7-ab4a-617e92ce7fc1,51.88934611,-8.486577220000001,15,0,"{'alcohol.bottleTops': 1, 'alcohol.brokenGlass': 10, 'smoking.butts': 3, 'softdrinks.tinCan': 1}",True,"alcohol.bottleTops 1, alcohol.brokenGlass 10, smoking.butts 3, softdrinks.tinCan 1"
64ca0572-b20c-40ee-a72a-3e3065edf122,52.793422222222006,6.1440388888889,0,1,{'other.other': 1},True,other.other 1
64d735ce-605d-4d18-a8b0-b5841b83726d,50.727768194444415,-1.7357151388888898,19,1,"{'other.plastic': 14, 'softdrinks.plastic_cups': 1, 'sanitary.sanitaryOther': 2, 'smoking.butts': 1, 'other.metal': 1, 'alcohol.beerCan': 1}",True,"other.plastic 14, softdrinks.plastic_cups 1, sanitary.sanitaryOther 2, smoking.butts 1, other.metal 1, alcohol.beerCan 1"
64dcee46-673f-4b78-83df-6b81f6372fc7,50.734532716049536,-1.7231419753086408,8,1,"{'food.foodOther': 1, 'other.plastic': 7, 'other.other': 1}",True,"food.foodOther 1, other.plastic 7, other.other 1"
64ddbec6-7576-47fd-b331-90f94c2ff470,52.28218884166667,-3.389694363888889,4,0,{'smoking.butts': 4},False,smoking.butts 4
64e92eba-7587-4632-b41f-9303ee63d036,52.60174998888889,-3.191403763888889,1,0,"{'softdrinks.paper_cups': 1, 'brands.mcdonalds': 1}",False,"softdrinks.paper_cups 1, brands.mcdonalds 1"
64f38f3d-4900-42df-9e58-96a1c3ada97c,52.549448185092594,-3.2314710961111106,18,0,"{'smoking.butts': 15, 'softdrinks.waterBottle': 1, 'food.paperFoodPackaging': 1, 'smoking.smoking_plastic': 1}",True,"smoking.butts 15, softdrinks.waterBottle 1, food.paperFoodPackaging 1, smoking.smoking_plastic 1"
64f76eb1-a459-4e98-98f6-5fd96ea7ac3c,52.76757073194445,-3.273363691666667,3,1,"{'smoking.butts': 1, 'food.sweetWrappers': 1, 'food.crisp_small': 1, 'smoking.filters': 1}",True,"smoking.butts 1, food.sweetWrappers 1, food.crisp_small 1, smoking.filters 1"
64fa23b9-cfe9-4834-a73f-44d7f3c4a0c4,68.03138888888888,23.55833333333333,1,0,{'sanitary.sanitaryOther': 1},False,sanitary.sanitaryOther 1
64feae9b-6194-40f0-9571-d48316f19c7a,52.500461111111115,4.751672222222228,2,0,"{'softdrinks.energy_can': 1, 'softdrinks.tinCan': 1}",False,"softdrinks.energy_can 1, softdrinks.tinCan 1"
650a3581-ab1c-4bf4-89be-c91d06bedaaf,50.728261111111,-1.7369694444443995,0,1,{'softdrinks.juice_bottles': 1},True,softdrinks.juice_bottles 1
651145a5-3da4-4307-8fe2-8e8a7985dac7,52.344945271809905,-3.0396681626637783,1,2,"{'food.sweetWrappers': 2, 'softdrinks.energy_can': 1, 'brands.redbull': 1, 'brands.cadburys': 1}",True,"food.sweetWrappers 2, softdrinks.energy_can 1, brands.redbull 1, brands.cadburys 1"
651c4108-6971-46a6-b924-fe2ea04e4150,52.65403965,-3.14047235,4,0,"{'brands.tesco': 1, 'food.paperFoodPackaging': 1, 'food.crisp_small': 1, 'softdrinks.fizzyDrinkBottle': 1, 'other.paper': 1, 'brands.doritos': 1, 'brands.lucozade': 1}",False,"brands.tesco 1, food.paperFoodPackaging 1, food.crisp_small 1, softdrinks.fizzyDrinkBottle 1, other.paper 1, brands.doritos 1, brands.lucozade 1"
651d8f17-1cd0-4a38-abbd-af8c5a2d27d3,52.684903625,-2.7928234833333336,16,1,"{'smoking.butts': 12, 'food.napkins': 1, 'coffee.coffeeCups': 1, 'coastal.microplastics': 1, 'sanitary.sanitaryOther': 1, 'sanitary.gloves': 1, 'brands.cadburys': 2}",True,"smoking.butts 12, food.napkins 1, coffee.coffeeCups 1, coastal.microplastics 1, sanitary.sanitaryOther 1, sanitary.gloves 1, brands.cadburys 2"
65208bef-c95b-4b6d-8934-fb6e748e93a4,52.49468944444444,4.760109888888889,5,0,"{'softdrinks.energy_can': 4, 'brands.redbull': 3, 'alcohol.beerCan': 1}",False,"softdrinks.energy_can 4, brands.redbull 3, alcohol.beerCan 1"
652198a1-9bed-45ce-a111-c5142bc38c06,52.65803909301758,-3.1414868831634517,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
652e440f-1350-499d-969a-e08bd9e2546d,52.463797222222226,4.806216666666667,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
6530c05a-c4ec-498c-851a-d4a881d70c33,52.51286315917969,-3.309764623641968,1,0,{'alcohol.beerCan': 1},False,alcohol.beerCan 1
65312ece-c6c0-46db-9038-3c0ef23dbd8d,52.52412999972222,-3.2870271997222216,1,0,"{'food.paperFoodPackaging': 1, 'brands.mcdonalds': 1}",False,"food.paperFoodPackaging 1, brands.mcdonalds 1"
653d11cd-3cb9-47ad-88fd-84e79ebd0b7a,11.92864063888889,108.44512633333332,8,1,"{'smoking.cigaretteBox': 1, 'food.plasticCutlery': 1, 'softdrinks.straws': 1, 'other.other': 1, 'sanitary.sanitaryOther': 1, 'smoking.butts': 1, 'softdrinks.bottleLid': 3}",True,"smoking.cigaretteBox 1, food.plasticCutlery 1, softdrinks.straws 1, other.other 1, sanitary.sanitaryOther 1, smoking.butts 1, softdrinks.bottleLid 3"
6542cf1a-8122-43ed-a6a5-32652b2875c3,52.250606599722225,-3.3108879997222225,3,1,"{'food.sweetWrappers': 1, 'food.crisp_small': 1, 'other.paper': 1, 'sanitary.wetwipes': 1}",True,"food.sweetWrappers 1, food.crisp_small 1, other.paper 1, sanitary.wetwipes 1"
65485776-ad36-40bd-98a8-00cf03f7040d,52.423169444444454,4.827166666666667,1,0,"{'alcohol.beerCan': 1, 'brands.heineken': 1}",False,"alcohol.beerCan 1, brands.heineken 1"
65553c2d-d219-413e-9963-0d4fcb29ce3b,52.513933089949006,-3.311969338769531,2,0,{'smoking.butts': 2},False,smoking.butts 2
6566dcee-ae62-43da-925c-6ae9391fe3ae,39.68026574666667,-76.38765942666667,1,2,"{'softdrinks.juice_bottles': 1, 'softdrinks.plastic_cups': 1, 'food.plasticFoodPackaging': 1}",True,"softdrinks.juice_bottles 1, softdrinks.plastic_cups 1, food.plasticFoodPackaging 1"
6568d86b-c558-40f6-bfb3-26bee8e8c528,52.47417394636016,4.772172318007663,29,0,"{'softdrinks.tinCan': 8, 'alcohol.beerCan': 4, 'softdrinks.energy_can': 10, 'brands.redbull': 9, 'brands.heineken': 2, 'other.plastic': 3, 'softdrinks.waterBottle': 4}",True,"softdrinks.tinCan 8, alcohol.beerCan 4, softdrinks.energy_can 10, brands.redbull 9, brands.heineken 2, other.plastic 3, softdrinks.waterBottle 4"
656d9a1d-0e64-4942-a1b7-dbf8ab11484b,-30.11180713888889,153.19520331381946,4,0,"{'other.paper': 1, 'smoking.butts': 2, 'other.plastic': 1}",False,"other.paper 1, smoking.butts 2, other.plastic 1"
6571afc3-3e36-4b08-9274-751d39d40281,48.39040756225586,16.22078800201416,6,0,{'smoking.butts': 6},False,smoking.butts 6
6578707e-54fa-431c-83e4-770356ff377d,52.5163583,-3.317228,1,0,{'smoking.butts': 1},False,smoking.butts 1
659e8619-162d-42ef-8d2c-78856a93958d,29.5425,-98.57138888888888,2,0,"{'sanitary.deodorant': 1, 'food.plasticFoodPackaging': 1}",False,"sanitary.deodorant 1, food.plasticFoodPackaging 1"
659f310c-e901-46b6-908d-5eb220bab669,68.03166666666667,23.558055555555555,3,0,"{'sanitary.sanitaryOther': 2, 'food.paperFoodPackaging': 1}",False,"sanitary.sanitaryOther 2, food.paperFoodPackaging 1"
65ad9927-7bb8-4dfc-8069-c64bb75ce5ae,51.93704223632813,-3.3726885318756104,3,0,{'sanitary.condoms': 3},False,sanitary.condoms 3
65c8a85e-b332-41d0-b89f-ff130ec8e392,51.82748332999999,-8.55034167,1,0,{'food.plasticFoodPackaging': 1},False,food.plasticFoodPackaging 1
65c8e607-cd19-4527-b916-6f6c27d5cd55,52.07830810546875,-3.691898822784424,1,0,{'food.crisp_small': 1},False,food.crisp_small 1
65dc5fe4-3e36-4507-87a3-3cae078c1adc,51.411505,-3.4909916700000005,1,0,{'food.crisp_small': 1},False,food.crisp_small 1
65df3322-6d00-4a1c-8405-3f90a89db361,52.407855555556004,4.745025,1,0,"{'softdrinks.tinCan': 1, 'brands.drpepper': 1}",False,"softdrinks.tinCan 1, brands.drpepper 1"
65dfaa1e-b7e0-4ab4-924f-bb19ea032bd7,52.64497375488281,-2.9127790927886963,1,0,{'smoking.butts': 1},False,smoking.butts 1
65e558fd-fdd1-43e0-a0b9-2541fdbc6b61,52.4464741666667,4.809390972222208,4,0,"{'softdrinks.energy_can': 3, 'brands.redbull': 3, 'alcohol.beerCan': 1, 'brands.heineken': 1}",False,"softdrinks.energy_can 3, brands.redbull 3, alcohol.beerCan 1, brands.heineken 1"
65eb8a8f-e33c-4b12-9465-61617d2bcec8,52.46430888888898,4.806752777777785,5,0,"{'softdrinks.tinCan': 2, 'softdrinks.energy_can': 1, 'softdrinks.waterBottle': 1, 'alcohol.beerCan': 1}",False,"softdrinks.tinCan 2, softdrinks.energy_can 1, softdrinks.waterBottle 1, alcohol.beerCan 1"
65fa0217-8d94-4254-8e79-717ce057a990,52.534138122222224,-3.3204862472222216,1,0,{'food.napkins': 1},False,food.napkins 1
65feae28-d142-43b3-9482-690e4cc98c3f,52.37854385375979,-2.447362899780273,15,5,"{'smoking.cigaretteBox': 5, 'food.sweetWrappers': 5, 'food.foodOther': 5, 'softdrinks.energy_can': 5, 'brands.cadburys': 5, 'brands.redbull': 5}",True,"smoking.cigaretteBox 5, food.sweetWrappers 5, food.foodOther 5, softdrinks.energy_can 5, brands.cadburys 5, brands.redbull 5"
66068304-3e68-42ed-baf9-126ba06947db,52.51735305786133,-3.3007829189300537,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
660694ed-21d5-4944-bc85-717971811a7a,51.49638333,0.07740283,1,0,"{'softdrinks.energy_can': 1, 'brands.redbull': 1, 'brands.ribena': 1}",False,"softdrinks.energy_can 1, brands.redbull 1, brands.ribena 1"
66196d33-3e91-4b8a-a51f-226350a6101c,-30.103996972222234,153.19198397222226,1,0,{'other.random_litter': 1},False,other.random_litter 1
661d2703-2069-4609-9866-9b8487583855,51.414367668000004,-3.4962493340000003,3,3,"{'food.sweetWrappers': 2, 'softdrinks.tinCan': 2, 'brands.coke': 2, 'other.other': 1, 'food.plasticFoodPackaging': 1}",True,"food.sweetWrappers 2, softdrinks.tinCan 2, brands.coke 2, other.other 1, food.plasticFoodPackaging 1"
661f7a90-4658-4cdd-ae39-0691f1077422,52.48249333333333,4.581750555555557,5,0,"{'alcohol.beerCan': 1, 'brands.heineken': 1, 'softdrinks.energy_can': 2, 'brands.redbull': 1, 'other.plastic': 1, 'softdrinks.waterBottle': 1}",False,"alcohol.beerCan 1, brands.heineken 1, softdrinks.energy_can 2, brands.redbull 1, other.plastic 1, softdrinks.waterBottle 1"
6621d58e-9e54-473e-a908-2a5478a1559b,52.598266599999995,-3.1141041997222216,1,0,"{'smoking.butts': 1, 'brands.tesco': 1}",False,"smoking.butts 1, brands.tesco 1"
66240860-7a74-4bb1-ad38-76dddad6e3fc,51.9452342762171,-3.572330724223723,7,0,"{'softdrinks.tinCan': 3, 'brands.drpepper': 2, 'other.plastic': 1, 'smoking.butts': 1, 'food.foodOther': 1, 'sanitary.sanitaryOther': 1}",True,"softdrinks.tinCan 3, brands.drpepper 2, other.plastic 1, smoking.butts 1, food.foodOther 1, sanitary.sanitaryOther 1"
6625ef86-494f-4c87-98df-d9f9f2b2092e,52.528780411111114,-3.285694058333333,1,0,"{'softdrinks.paper_cups': 1, 'brands.mcdonalds': 1}",False,"softdrinks.paper_cups 1, brands.mcdonalds 1"
6626c35f-a69f-434a-bd58-7c26754e2915,52.29948806762695,-3.3258049488067627,0,1,{'other.election_posters': 1},True,other.election_posters 1
6632f1bc-52dc-4b52-ad62-b32b41e0f039,52.645401742289216,-3.1439360700830083,35,4,"{'food.sweetWrappers': 2, 'food.paperFoodPackaging': 7, 'food.plasticFoodPackaging': 8, 'sanitary.wetwipes': 10, 'smoking.butts': 1, 'food.crisp_small': 1, 'food.styrofoam_plate': 1, 'food.napkins': 1, 'coffee.coffeeCups': 1, 'softdrinks.waterBottle': 2, 'softdrinks.milk_bottle': 1, 'alcohol.paperCardAlcoholPackaging': 1, 'sanitary.sanitaryOther': 1, 'smoking.cigaretteBox': 1, 'other.plastic': 1}",True,"food.sweetWrappers 2, food.paperFoodPackaging 7, food.plasticFoodPackaging 8, sanitary.wetwipes 10, smoking.butts 1, food.crisp_small 1, food.styrofoam_plate 1, food.napkins 1, coffee.coffeeCups 1, softdrinks.waterBottle 2, softdrinks.milk_bottle 1, alcohol.paperCardAlcoholPackaging 1, sanitary.sanitaryOther 1, smoking.cigaretteBox 1, other.plastic 1"
66382a0a-19c9-4f85-b339-dadb3ae9aeb3,52.65523276875,-3.1302079936706546,2,0,"{'other.plastic': 1, 'smoking.butts': 1}",False,"other.plastic 1, smoking.butts 1"
663a8c78-3683-47a8-a3b4-9d12b135a614,52.652386499722226,-3.1290173997222217,3,0,"{'food.crisp_small': 1, 'smoking.butts': 1, 'softdrinks.tinCan': 1, 'brands.drpepper': 1}",False,"food.crisp_small 1, smoking.butts 1, softdrinks.tinCan 1, brands.drpepper 1"
663f95ec-73eb-4cc3-929e-e15950e0c445,-42.9274436898769,147.41176684142587,3,0,"{'food.plasticFoodPackaging': 1, 'alcohol.beerCan': 1, 'food.paperFoodPackaging': 1}",False,"food.plasticFoodPackaging 1, alcohol.beerCan 1, food.paperFoodPackaging 1"
6640665c-0d8f-43a5-bba2-4af7216ed694,53.459469444444466,-6.247425,1,0,{'other.metal': 1},False,other.metal 1
66588d04-b4f9-448d-a5e1-0f45b817d522,50.73068994708996,-1.7321507936507945,17,4,"{'other.plastic': 5, 'softdrinks.plastic_cups': 3, 'softdrinks.straws': 7, 'smoking.butts': 1, 'food.foodOther': 1, 'sanitary.sanitaryOther': 1, 'sanitary.menstral': 1, 'other.other': 1, 'food.plasticFoodPackaging': 1}",True,"other.plastic 5, softdrinks.plastic_cups 3, softdrinks.straws 7, smoking.butts 1, food.foodOther 1, sanitary.sanitaryOther 1, sanitary.menstral 1, other.other 1, food.plasticFoodPackaging 1"
66625c60-d280-4e7d-b1d4-fa1f0026263f,52.543418884277344,-3.2359218597412114,3,1,"{'softdrinks.fizzyDrinkBottle': 1, 'other.plastic': 1, 'food.sweetWrappers': 1, 'sanitary.sanitaryOther': 1}",True,"softdrinks.fizzyDrinkBottle 1, other.plastic 1, food.sweetWrappers 1, sanitary.sanitaryOther 1"
6666b00b-3edc-4021-95df-ade3b156d152,48.3432085,16.3274865,1,0,{'other.plastic': 1},False,other.plastic 1
666b5e1f-d789-4937-b7e0-c16bbb4e1fa2,51.94625473022461,-3.389103412628174,1,0,{'other.balloons': 1},False,other.balloons 1
66704a65-31c4-4a5c-80f3-cac5062a89cd,52.45856944444446,4.805911111111112,2,0,"{'softdrinks.tinCan': 1, 'softdrinks.waterBottle': 1}",False,"softdrinks.tinCan 1, softdrinks.waterBottle 1"
66725c3e-4dea-465a-a07e-57269cdfb4b2,51.40709055666668,-3.4805872200000003,3,0,"{'food.crisp_small': 1, 'food.paperFoodPackaging': 2, 'brands.mcdonalds': 2}",False,"food.crisp_small 1, food.paperFoodPackaging 2, brands.mcdonalds 2"
66799ec3-7d9d-406d-b1a0-262ef9436fcd,52.7593613,-3.0903931,1,0,{'smoking.butts': 1},False,smoking.butts 1
66815041-fdd0-4254-9204-3bb0c8dfd5dd,52.5306623015873,4.722076190476191,7,0,"{'alcohol.beerCan': 4, 'softdrinks.tinCan': 1, 'smoking.cigaretteBox': 1, 'softdrinks.waterBottle': 1}",True,"alcohol.beerCan 4, softdrinks.tinCan 1, smoking.cigaretteBox 1, softdrinks.waterBottle 1"
6683f0a9-c14e-4f87-91d8-2691e615cc2d,-33.89066249999999,151.19855555555554,8,1,"{'other.paper': 4, 'food.paperFoodPackaging': 2, 'coffee.coffeeCups': 1, 'softdrinks.straws': 1, 'smoking.butts': 1}",True,"other.paper 4, food.paperFoodPackaging 2, coffee.coffeeCups 1, softdrinks.straws 1, smoking.butts 1"
668abe1a-ada6-42d8-b9ca-47785017d604,-14.010992027777775,33.80326841666667,35,0,{'sanitary.nappies': 35},True,sanitary.nappies 35
668f7c39-ac3c-422b-b322-8b6c9ce42df5,52.485547222222,4.5822333333333,1,0,{'sanitary.facemask': 1},False,sanitary.facemask 1
6699c527-89aa-40e4-a63a-a3974c4e8b6d,29.44916666666667,-98.4472222222222,1,0,{'food.plasticFoodPackaging': 1},False,food.plasticFoodPackaging 1
66a0c78e-ae67-47c7-bc78-66bdffc6f8e3,52.66936874389648,-3.1401619911193848,1,0,{'other.plastic': 1},False,other.plastic 1
66ac0538-4ae6-4e93-9220-62a846669b5f,31.13802083500001,-81.3798175,2,0,"{'softdrinks.tinCan': 1, 'other.random_litter': 1}",False,"softdrinks.tinCan 1, other.random_litter 1"
66b40b45-a432-4d17-8033-4664303ad3bd,52.49380277777777,4.776455555555555,3,0,"{'softdrinks.energy_can': 3, 'brands.redbull': 2}",False,"softdrinks.energy_can 3, brands.redbull 2"
66b66334-17d3-48fa-83fb-4c11b9bdfd27,48.346078799999994,16.3304836,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
66b89243-7433-4b66-85a7-3b1df57069e8,52.65730895,-3.1385235500000004,2,0,{'smoking.butts': 2},False,smoking.butts 2
66bd074c-5524-44b2-9887-af9553a4f42a,52.69550323486328,-3.06783390045166,1,0,{'smoking.butts': 1},False,smoking.butts 1
66e0dc13-a4cb-4a62-8a67-4e2891520658,52.501736325,-3.336434158333333,3,2,"{'smoking.butts': 1, 'food.sweetWrappers': 1, 'food.styrofoam_plate': 1, 'softdrinks.waterBottle': 1, 'sanitary.wetwipes': 1}",True,"smoking.butts 1, food.sweetWrappers 1, food.styrofoam_plate 1, softdrinks.waterBottle 1, sanitary.wetwipes 1"
66e81e41-0a88-4f72-a86c-f658ac1e63c9,51.83336,-8.54729833,2,0,"{'softdrinks.fizzyDrinkBottle': 1, 'brands.coke': 1, 'other.plastic': 1}",False,"softdrinks.fizzyDrinkBottle 1, brands.coke 1, other.plastic 1"
66ea493d-8360-448b-b99e-cdf2751ba82b,52.649147033691406,-2.889939785003662,1,0,{'smoking.butts': 1},False,smoking.butts 1
67198018-ca9a-4ac5-8bd1-4b47a6db6cee,51.514273777777994,-0.10705327777778,2,0,"{'smoking.butts': 1, 'sanitary.gloves': 1}",False,"smoking.butts 1, sanitary.gloves 1"
